,1_XGB,3_ExtraTrees,7_XGB,9_ExtraTrees,13_XGB,15_ExtraTrees,19_XGB,21_ExtraTrees,25_XGB,27_ExtraTrees,31_XGB,33_ExtraTrees,37_XGB,39_ExtraTrees,43_XGB,45_ExtraTrees,49_XGB,51_ExtraTrees,55_XGB,57_ExtraTrees,MEAN,MEDIAN
238178_at,0.0,0.0,0.0,0.32232076833728035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016116038416864018,0.0
225624_at,0.0,0.0,0.0,0.0,0.0,0.3217579671111811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016087898355559054,0.0
226399_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32169863163205087,0.016084931581602544,0.0
1563597_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321693438880539,0.0,0.0,0.0,0.0,0.01608467194402695,0.0
214941_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32079432141245595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160397160706228,0.0
203044_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32063679947796175,0.0,0.0,0.0,0.0,0.0,0.0,0.016031839973898086,0.0
1565939_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204731946741783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016023659733708916,0.0
203488_at,0.0,0.0,0.0,0.0,0.0,0.3200296415308805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016001482076544025,0.0
236171_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3199630226365055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015998151131825275,0.0
1569935_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3194277117525207,0.0,0.0,0.0,0.0,0.0,0.0,0.015971385587626036,0.0
237750_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31915322986344946,0.0,0.0,0.0,0.0,0.0,0.0,0.015957661493172473,0.0
243292_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31913577343767513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015956788671883756,0.0
233467_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3190275958969977,0.015951379794849885,0.0
206345_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31886936817313494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015943468408656746,0.0
1570202_a_at,0.0,0.0,0.0,0.0,0.0,0.3185609802539416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01592804901269708,0.0
1570414_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182030577434377,0.0,0.0,0.015910152887171885,0.0
1559201_a_at,0.0,0.0,0.0,0.3180469728002108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01590234864001054,0.0
231880_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180321228426469,0.015901606142132346,0.0
1556067_a_at,0.0,0.0,0.0,0.3178389389292989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015891946946464945,0.0
230036_at,0.0,0.3177729707604423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015888648538022115,0.0
1559618_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31762624067738743,0.0,0.0,0.0,0.0,0.0,0.0,0.01588131203386937,0.0
218113_at,0.0,0.0,0.0,0.31750970912197435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015875485456098716,0.0
214098_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31744379662726735,0.0,0.0,0.0,0.0,0.0,0.0,0.01587218983136337,0.0
230534_at,0.0,0.0,0.0,0.31711994710402164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01585599735520108,0.0
229318_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3169964493999305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015849822469996524,0.0
201418_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31690962199473405,0.015845481099736703,0.0
227788_at,0.0,0.0,0.0,0.1040116231866125,0.0,0.0,0.0,0.2127471461481335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158379384667373,0.0
214493_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31675487410026887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015837743705013445,0.0
235962_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3163613647455331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015818068237276654,0.0
1554752_a_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3162592681624611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015812963408123056,0.0
203982_s_at,0.0,0.0,0.0,0.0,0.0,0.3162498504722857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015812492523614285,0.0
241945_at,0.0,0.3159024668987978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01579512334493989,0.0
217826_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157951314184549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015789756570922745,0.0
1552971_at,0.0,0.0,0.0,0.0,0.0,0.3148555603929574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015742778019647873,0.0
1555084_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31483775731908925,0.0,0.0,0.0,0.0,0.015741887865954464,0.0
241247_at,0.0,0.3145386680828171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015726933404140855,0.0
210928_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3143352106171698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01571676053085849,0.0
219359_at,0.0,0.3141489036706988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01570744518353494,0.0
231807_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31402584239343634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015701292119671816,0.0
216197_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224720712760402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08928897730226515,0.01570048450313336,0.0
1561609_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31382965798544393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015691482899272198,0.0
236632_at,0.0,0.3136845816751925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015684229083759625,0.0
228195_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31358102552958556,0.0,0.0,0.0,0.0,0.0,0.0,0.015679051276479276,0.0
1563654_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31324505259477564,0.0,0.0,0.0,0.0,0.0,0.0,0.015662252629738783,0.0
235635_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31313221770649213,0.0,0.0,0.0,0.0,0.0,0.0,0.015656610885324607,0.0
212757_s_at,0.0,0.0,0.0,0.2300266129149963,0.0,0.0,0.0,0.0828599059245462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015644325941977125,0.0
225349_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31283844681271067,0.0,0.0,0.015641922340635533,0.0
1552662_a_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3124557926852731,0.0,0.0,0.015622789634263657,0.0
201998_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31245442132232987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015622721066116493,0.0
240851_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3122648824607113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015613244123035566,0.0
213234_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3120692489539714,0.0,0.0,0.015603462447698571,0.0
200719_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3117568929355424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015587844646777118,0.0
1557349_at,0.0,0.3112307826619358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015561539133096792,0.0
220513_at,0.0,0.0,0.0,0.0,0.0,0.311078208288675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01555391041443375,0.0
1570206_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107963650460599,0.0,0.0,0.0,0.0,0.015539818252302995,0.0
213249_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31056553911886264,0.0,0.0,0.015528276955943133,0.0
211793_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31051701309881197,0.015525850654940599,0.0
204315_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3105008646831642,0.0,0.0,0.0,0.0,0.015525043234158209,0.0
226507_at,0.0,0.0,0.0,0.0,0.0,0.3103641828693931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015518209143469654,0.0
207441_at,0.0,0.0,0.0,0.0,0.0,0.3101912084563956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01550956042281978,0.0
231785_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3101644163839015,0.0,0.0,0.015508220819195076,0.0
233917_s_at,0.0,0.0,0.0,0.0,0.0,0.309875528359352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154937764179676,0.0
208134_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309610698654937,0.0,0.0,0.0,0.0,0.0,0.0,0.015480534932746851,0.0
242010_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30933587226246295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015466793613123147,0.0
209880_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30885653227425724,0.0,0.0,0.0,0.0,0.0,0.0,0.015442826613712862,0.0
232962_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30867871978780087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015433935989390043,0.0
231017_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30850826892849176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015425413446424587,0.0
229648_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30819826556839136,0.0,0.0,0.0,0.0,0.0,0.0,0.015409913278419568,0.0
220018_at,0.0,0.0,0.0,0.3079915830977043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015399579154885216,0.0
217861_s_at,0.0,0.30779688723754545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015389844361877273,0.0
208520_at,0.0,0.0,0.0,0.30770399845160845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015385199922580422,0.0
208844_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30768463811428365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384231905714182,0.0
1563109_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307562500302193,0.0,0.0,0.01537812501510965,0.0
206848_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3075186611755158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01537593305877579,0.0
208293_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3072219426318873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015361097131594365,0.0
228956_at,0.0,0.0,0.0,0.3072091049573587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015360455247867935,0.0
218000_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307175063083082,0.0,0.0,0.0153587531541541,0.0
215073_s_at,0.0,0.0,0.0,0.0,0.0,0.3071250816667924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015356254083339621,0.0
205674_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3070148120971238,0.0,0.0,0.01535074060485619,0.0
222904_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3068939150686578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015344695753432891,0.0
228887_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3068843624371359,0.015344218121856795,0.0
210678_s_at,0.0,0.0,0.0,0.0,0.0,0.30683223188850733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015341611594425366,0.0
218504_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067715823863445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015338579119317224,0.0
229085_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30671500981666644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015335750490833322,0.0
1554271_a_at,0.0,0.0,0.0,0.3067021505533283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015335107527666415,0.0
243335_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3065678930734145,0.0,0.0,0.015328394653670724,0.0
202607_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30608129713350923,0.015304064856675462,0.0
206907_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30602533833280304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015301266916640152,0.0
236458_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3060147102344375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015300735511721874,0.0
213764_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305998996426513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01529994982132565,0.0
1560493_a_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305905961568883,0.0,0.0,0.01529529807844415,0.0
225606_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055039406009428,0.0,0.0,0.0,0.0,0.015275197030047141,0.0
209763_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30534430214795155,0.0,0.0,0.0,0.0,0.0,0.0,0.015267215107397578,0.0
225220_at,0.0,0.0,0.0,0.3051017354114221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015255086770571104,0.0
209773_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049932379129528,0.0,0.0,0.0,0.0,0.01524966189564764,0.0
226097_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049277606993141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015246388034965705,0.0
225410_at,0.0,0.30465326477272975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015232663238636488,0.0
212879_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30458227831341544,0.0,0.0,0.0,0.0,0.015229113915670773,0.0
225531_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3045715264846213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015228576324231066,0.0
203167_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3043664273479847,0.0,0.0,0.0,0.0,0.015218321367399234,0.0
208011_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30436345999497133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015218172999748567,0.0
202692_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3042525077483787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015212625387418934,0.0
1563882_a_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041017378858484,0.0,0.0,0.0,0.0,0.0,0.0,0.01520508689429242,0.0
227132_at,0.0,0.0,0.0,0.0,0.0,0.30336657004497075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015168328502248538,0.0
243877_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30329329346820266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015164664673410133,0.0
214874_at,0.0,0.0,0.0,0.30320714178055186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015160357089027594,0.0
1561033_at,0.0,0.0,0.0,0.0,0.0,0.30305674752507616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015152837376253808,0.0
203878_s_at,0.0,0.3028478480921122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015142392404605609,0.0
235616_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30242649586017706,0.0,0.0,0.0,0.0,0.015121324793008853,0.0
207185_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30193004708677895,0.015096502354338948,0.0
210846_x_at,0.0,0.0,0.0,0.10592593204155004,0.0,0.0,0.0,0.19568085114390285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015080339159272644,0.0
225807_at,0.0,0.0,0.0,0.30145065586823266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015072532793411633,0.0
237968_at,0.0,0.0,0.0,0.0,0.0,0.30135978990960216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015067989495480109,0.0
1562168_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301240814590013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01506204072950065,0.0
227768_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30115858842357374,0.0,0.0,0.015057929421178687,0.0
206785_s_at,0.0,0.3011567428908244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01505783714454122,0.0
211727_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30083845930917624,0.0,0.0,0.015041922965458813,0.0
242280_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3007945864611853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015039729323059265,0.0
220133_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30069849142921534,0.0,0.0,0.0,0.0,0.0,0.0,0.015034924571460767,0.0
220223_at,0.0,0.0,0.0,0.3006833398935562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01503416699467781,0.0
244866_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3005439505503989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015027197527519945,0.0
1563034_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30050847590060376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015025423795030187,0.0
224802_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3003957586846601,0.015019787934233007,0.0
1560513_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3003561872894837,0.0,0.0,0.015017809364474185,0.0
214868_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30033908118980845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015016954059490422,0.0
230368_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3002157598162141,0.0,0.0,0.015010787990810705,0.0
215875_at,0.0,0.1255756400286803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17437590860686797,0.0,0.0,0.0,0.0,0.0,0.0,0.014997577431777414,0.0
1555758_a_at,0.0,0.0,0.0,0.2998434064504433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014992170322522164,0.0
243209_at,0.0,0.299735484256934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014986774212846702,0.0
235536_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29970297092184595,0.0,0.0,0.014985148546092297,0.0
235115_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299702759916881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01498513799584405,0.0
241579_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2996716991383952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01498358495691976,0.0
233062_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29956063864254534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014978031932127267,0.0
